bedrooms,bathrooms,toilets,parking_space,title,town,state,price
4.0,4.0,5.0,1.0,Semi Detached Duplex,Maryland,Lagos,55000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Ajah,Lagos,47000000.0
6.0,6.0,7.0,4.0,Detached Duplex,Lekki,Lagos,450000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Gwarinpa,Abuja,75000000.0
4.0,5.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,80000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Magodo,Lagos,55000000.0
4.0,4.0,5.0,6.0,Detached Duplex,Lekki,Lagos,110000000.0
4.0,4.0,5.0,3.0,Terraced Duplexes,Ikoyi,Lagos,380000000.0
2.0,2.0,2.0,4.0,Detached Bungalow,Badagry,Lagos,15000000.0
1.0,1.0,1.0,4.0,Block of Flats,Ayobo,Lagos,55000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,65000000.0
5.0,4.0,6.0,4.0,Semi Detached Duplex,Lekki,Lagos,150000000.0
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,65000000.0
3.0,3.0,3.0,2.0,Terraced Duplexes,Lokogoma District,Abuja,28000000.0
4.0,5.0,6.0,5.0,Detached Duplex,Ajah,Lagos,70000000.0
6.0,6.0,7.0,6.0,Detached Duplex,Arepo,Ogun,135000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,160000000.0
6.0,5.0,7.0,4.0,Semi Detached Duplex,Wuye,Abuja,60000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,270000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Gwarinpa,Abuja,200000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,155000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,120000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,100000000.0
6.0,6.0,7.0,7.0,Detached Duplex,Isheri North,Lagos,155000000.0
4.0,5.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,75000000.0
6.0,4.0,7.0,4.0,Detached Duplex,Kado,Abuja,300000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,105000000.0
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,55000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,360000000.0
4.0,4.0,4.0,3.0,Semi Detached Duplex,Ibadan,Oyo,18000000.0
6.0,6.0,7.0,4.0,Detached Duplex,Victoria Island (VI),Lagos,450000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Ikeja,Lagos,190000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,400000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,140000000.0
6.0,6.0,7.0,4.0,Detached Duplex,Ikeja,Lagos,260000000.0
5.0,5.0,6.0,2.0,Detached Duplex,Lokogoma District,Abuja,63000000.0
3.0,3.0,3.0,4.0,Detached Bungalow,Ibadan,Oyo,10000000.0
5.0,5.0,6.0,2.0,Semi Detached Duplex,Lekki,Lagos,90000000.0
4.0,3.0,4.0,6.0,Terraced Bungalow,Ibeju Lekki,Lagos,25000000.0
2.0,3.0,3.0,4.0,Detached Duplex,Lekki,Lagos,30000000.0
5.0,5.0,5.0,4.0,Block of Flats,Ado-Odo/Ota,Ogun,7000000.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Jabi,Abuja,145000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,150000000.0
7.0,7.0,8.0,8.0,Detached Duplex,Ikoyi,Lagos,1000000000.0
4.0,4.0,5.0,2.0,Terraced Duplexes,Life Camp,Abuja,60000000.0
4.0,4.0,5.0,3.0,Terraced Duplexes,Guzape District,Abuja,45000000.0
7.0,7.0,8.0,5.0,Terraced Duplexes,Katampe,Abuja,120000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Ajah,Lagos,55000000.0
5.0,6.0,6.0,4.0,Detached Duplex,Lekki,Lagos,130000000.0
5.0,6.0,6.0,4.0,Terraced Duplexes,Guzape District,Abuja,120000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,120000000.0
7.0,5.0,5.0,1.0,Detached Duplex,Ifako-Ijaiye,Lagos,25000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,200000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Ajah,Lagos,75000000.0
5.0,8.0,8.0,5.0,Detached Duplex,Lekki,Lagos,150000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,65000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Ikoyi,Lagos,550000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,100000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Arepo,Ogun,35000000.0
4.0,4.0,5.0,2.0,Detached Duplex,Lekki,Lagos,65000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,300000000.0
3.0,3.0,3.0,3.0,Block of Flats,Ikeja,Lagos,650000000.0
6.0,5.0,5.0,4.0,Detached Duplex,Magodo,Lagos,155000000.0
5.0,6.0,5.0,4.0,Detached Duplex,Lekki,Lagos,125000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Ikeja,Lagos,160000000.0
5.0,5.0,6.0,3.0,Semi Detached Duplex,Ikoyi,Lagos,450000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Ikeja,Lagos,200000000.0
5.0,5.0,5.0,6.0,Detached Duplex,Ikeja,Lagos,170000000.0
5.0,6.0,5.0,8.0,Detached Duplex,Alimosho,Lagos,30000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,180000000.0
4.0,4.0,4.0,4.0,Terraced Duplexes,Lekki,Lagos,65000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,150000000.0
5.0,6.0,7.0,4.0,Terraced Duplexes,Lekki,Lagos,126000000.0
4.0,4.0,5.0,3.0,Semi Detached Duplex,Lekki,Lagos,72000000.0
4.0,5.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,69000000.0
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,250000000.0
3.0,4.0,4.0,3.0,Terraced Duplexes,Ajah,Lagos,55000000.0
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,75000000.0
3.0,3.0,4.0,3.0,Detached Bungalow,Ojodu,Lagos,30000000.0
4.0,5.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,65000000.0
4.0,4.0,4.0,3.0,Detached Bungalow,Ipaja,Lagos,7500000.0
4.0,4.0,5.0,3.0,Semi Detached Duplex,Lekki,Lagos,150000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Ikoyi,Lagos,280000000.0
4.0,5.0,5.0,5.0,Detached Duplex,Magodo,Lagos,145000000.0
3.0,3.0,4.0,4.0,Detached Bungalow,Kurudu,Abuja,15000000.0
2.0,5.0,5.0,4.0,Block of Flats,Mowe Ofada,Ogun,4500000.0
3.0,3.0,3.0,4.0,Terraced Duplexes,Lekki,Lagos,31000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,95000000.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Life Camp,Abuja,60000000.0
3.0,3.0,4.0,4.0,Block of Flats,Victoria Island (VI),Lagos,120000000.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Ikoyi,Lagos,380000000.0
4.0,4.0,4.0,4.0,Detached Duplex,Arepo,Ogun,50000000.0
4.0,4.0,4.0,4.0,Detached Bungalow,Ikorodu,Lagos,4500000.0
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,150000000.0
4.0,4.0,4.0,4.0,Detached Duplex,Owerri West,Imo,48000000.0
5.0,6.0,6.0,4.0,Detached Duplex,Ibeju Lekki,Lagos,75000000.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,80000000.0
4.0,4.0,5.0,2.0,Detached Duplex,Lekki,Lagos,75000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Ajah,Lagos,170000000.0
4.0,4.0,5.0,2.0,Semi Detached Duplex,Lekki,Lagos,55000000.0
2.0,2.0,3.0,4.0,Detached Bungalow,Epe,Lagos,12000000.0
4.0,5.0,5.0,2.0,Semi Detached Duplex,Lekki,Lagos,65000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Ikeja,Lagos,130000000.0
3.0,4.0,5.0,2.0,Terraced Duplexes,Ajah,Lagos,26500000.0
3.0,3.0,4.0,5.0,Detached Bungalow,Ajah,Lagos,25000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,75000000.0
3.0,3.0,4.0,3.0,Detached Bungalow,Mowe Ofada,Ogun,10500000.0
3.0,5.0,4.0,4.0,Terraced Duplexes,Arepo,Ogun,37000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Isheri North,Lagos,75000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Victoria Island (VI),Lagos,175000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,280000000.0
4.0,5.0,4.0,4.0,Detached Bungalow,Ibeju Lekki,Lagos,39000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,130000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Ikoyi,Lagos,750000000.0
5.0,7.0,7.0,1.0,Detached Duplex,Gwarinpa,Abuja,80000000.0
3.0,4.0,4.0,4.0,Terraced Duplexes,Ajah,Lagos,55000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,280000000.0
2.0,2.0,3.0,4.0,Semi Detached Bungalow,Ibeju Lekki,Lagos,14000000.0
3.0,3.0,4.0,3.0,Detached Bungalow,Ibeju Lekki,Lagos,22000000.0
6.0,6.0,7.0,5.0,Detached Duplex,Gwarinpa,Abuja,130000000.0
5.0,6.0,6.0,4.0,Detached Duplex,Lekki,Lagos,190000000.0
4.0,4.0,5.0,3.0,Semi Detached Duplex,Ibeju Lekki,Lagos,33000000.0
4.0,6.0,6.0,4.0,Detached Duplex,Yaba,Lagos,125000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Ikoyi,Lagos,280000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Ibadan,Oyo,40000000.0
1.0,5.0,5.0,8.0,Detached Duplex,Maitama District,Abuja,1300000000.0
3.0,3.0,4.0,3.0,Detached Bungalow,Ajah,Lagos,42000000.0
5.0,6.0,6.0,4.0,Terraced Duplexes,Wuse 2,Abuja,190000000.0
4.0,4.0,4.0,2.0,Semi Detached Bungalow,Karsana,Abuja,100000000.0
3.0,3.0,4.0,2.0,Detached Duplex,Lekki,Lagos,120000000.0
4.0,4.0,5.0,5.0,Semi Detached Duplex,Lekki,Lagos,100000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Ikeja,Lagos,200000000.0
5.0,5.0,6.0,1.0,Detached Duplex,Ikeja,Lagos,150000000.0
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,120000000.0
2.0,2.0,2.0,4.0,Block of Flats,Owerri Municipal,Imo,32000000.0
6.0,6.0,7.0,4.0,Terraced Duplexes,Lekki,Lagos,50000000.0
4.0,5.0,5.0,4.0,Terraced Duplexes,Jahi,Abuja,70000000.0
4.0,4.0,5.0,3.0,Terraced Duplexes,Lekki,Lagos,120000000.0
4.0,4.0,5.0,2.0,Semi Detached Duplex,Ajah,Lagos,45000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Ikorodu,Lagos,11000000.0
4.0,4.0,5.0,4.0,Detached Bungalow,Ikeja,Lagos,130000000.0
4.0,4.0,5.0,3.0,Semi Detached Duplex,Ajah,Lagos,50000000.0
4.0,5.0,5.0,4.0,Block of Flats,Lekki,Lagos,700000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Idu Industrial,Abuja,55000000.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Ikoyi,Lagos,250000000.0
4.0,5.0,5.0,3.0,Detached Duplex,Surulere,Lagos,56000000.0
4.0,5.0,5.0,2.0,Detached Duplex,Lekki,Lagos,110000000.0
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,250000000.0
4.0,5.0,5.0,4.0,Block of Flats,Isolo,Lagos,45000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,140000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Ikoyi,Lagos,1100000000.0
4.0,5.0,5.0,4.0,Terraced Duplexes,Mabushi,Abuja,65000000.0
3.0,4.0,4.0,4.0,Block of Flats,Lekki,Lagos,45000000.0
6.0,6.0,7.0,4.0,Detached Duplex,Isheri North,Lagos,150000000.0
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,90000000.0
5.0,5.0,6.0,6.0,Semi Detached Duplex,Ibeju Lekki,Lagos,49000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,250000000.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,70000000.0
4.0,5.0,6.0,3.0,Terraced Duplexes,Lekki,Lagos,68000000.0
2.0,2.0,3.0,4.0,Block of Flats,Lekki,Lagos,35000000.0
4.0,5.0,5.0,2.0,Terraced Duplexes,Lekki,Lagos,49000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Ikoyi,Lagos,600000000.0
3.0,5.0,3.0,4.0,Terraced Duplexes,Lekki,Lagos,32000000.0
3.0,3.0,4.0,5.0,Detached Bungalow,Lekki,Lagos,33000000.0
3.0,3.0,4.0,3.0,Terraced Bungalow,Lekki,Lagos,30000000.0
4.0,5.0,5.0,4.0,Block of Flats,Ojo,Lagos,35000000.0
5.0,5.0,6.0,4.0,Semi Detached Duplex,Isheri North,Lagos,80000000.0
6.0,6.0,7.0,9.0,Detached Duplex,Ikoyi,Lagos,900000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,140000000.0
4.0,5.0,5.0,4.0,Semi Detached Duplex,Ajah,Lagos,55000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,150000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Ajah,Lagos,56000000.0
3.0,5.0,5.0,4.0,Detached Bungalow,Gwarinpa,Abuja,50000000.0
4.0,4.0,5.0,1.0,Semi Detached Duplex,Ajah,Lagos,28000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,250000000.0
2.0,2.0,3.0,3.0,Terraced Duplexes,Lekki,Lagos,52000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,320000000.0
5.0,6.0,7.0,4.0,Terraced Duplexes,Asaba,Delta,160000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Ajah,Lagos,60000000.0
4.0,5.0,6.0,4.0,Semi Detached Duplex,Ikoyi,Lagos,470000000.0
9.0,9.0,9.0,4.0,Detached Duplex,Lekki,Lagos,300000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,85500000.0
5.0,6.0,7.0,8.0,Detached Duplex,Port Harcourt,Rivers,70000000.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Guzape District,Abuja,90000000.0
5.0,5.0,6.0,2.0,Detached Duplex,Katampe,Abuja,210000000.0
3.0,5.0,5.0,4.0,Block of Flats,Lekki,Lagos,24000000.0
4.0,5.0,5.0,3.0,Semi Detached Duplex,Port Harcourt,Rivers,680000000.0
6.0,6.0,7.0,4.0,Detached Duplex,Port Harcourt,Rivers,170000000.0
3.0,3.0,4.0,3.0,Terraced Duplexes,Diplomatic Zones,Abuja,80000000.0
6.0,6.0,7.0,6.0,Detached Duplex,Gbagada,Lagos,95000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,75000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,60000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,90000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Ibeju Lekki,Lagos,110000000.0
3.0,4.0,4.0,5.0,Detached Bungalow,Lokogoma District,Abuja,28000000.0
3.0,3.0,4.0,3.0,Semi Detached Bungalow,Ibeju Lekki,Lagos,30000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Ilupeju,Lagos,55000000.0
4.0,4.0,5.0,2.0,Detached Duplex,Lekki,Lagos,80000000.0
3.0,3.0,3.0,4.0,Block of Flats,Apo,Abuja,14000000.0
3.0,5.0,5.0,4.0,Block of Flats,Apapa,Lagos,650000000.0
5.0,5.0,6.0,4.0,Semi Detached Duplex,Ikoyi,Lagos,285000000.0
4.0,5.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,130000000.0
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,100000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,400000000.0
7.0,7.0,8.0,1.0,Detached Duplex,Alimosho,Lagos,35000000.0
4.0,4.0,5.0,4.0,Detached Bungalow,Agege,Lagos,85000000.0
3.0,3.0,4.0,2.0,Block of Flats,Jahi,Abuja,40000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,155000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Ajah,Lagos,55000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Ajah,Lagos,70000000.0
4.0,5.0,5.0,4.0,Terraced Duplexes,Guzape District,Abuja,90000000.0
5.0,5.0,6.0,4.0,Semi Detached Duplex,Lekki,Lagos,90000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,190000000.0
5.0,5.0,6.0,3.0,Detached Duplex,Lekki,Lagos,125000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Lugbe District,Abuja,40000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,75000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Ikoyi,Lagos,385000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,170000000.0
1.0,5.0,5.0,4.0,Detached Duplex,Asokoro District,Abuja,300000000.0
4.0,4.0,5.0,6.0,Detached Bungalow,Kubwa,Abuja,35000000.0
2.0,2.0,3.0,4.0,Terraced Duplexes,Lekki,Lagos,29500000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,155000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,58000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Ikoyi,Lagos,800000000.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Ajah,Lagos,100000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Ajah,Lagos,65000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Ikoyi,Lagos,600000000.0
1.0,1.0,1.0,2.0,Block of Flats,Ijoko,Ogun,101000000.0
5.0,5.0,6.0,7.0,Detached Duplex,Lekki,Lagos,350000000.0
4.0,5.0,5.0,4.0,Terraced Duplexes,Victoria Island (VI),Lagos,300000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,100000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Ajah,Lagos,75000000.0
4.0,4.0,5.0,3.0,Terraced Duplexes,Lekki,Lagos,80000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,75000000.0
4.0,5.0,5.0,4.0,Block of Flats,Ibadan,Oyo,15000000.0
5.0,6.0,6.0,4.0,Detached Duplex,Lekki,Lagos,110000000.0
1.0,1.0,5.0,6.0,Semi Detached Bungalow,Agege,Lagos,18000000.0
3.0,3.0,4.0,3.0,Terraced Duplexes,Lekki,Lagos,70000000.0
6.0,8.0,8.0,7.0,Detached Duplex,Isheri,Lagos,160000000.0
6.0,6.0,7.0,4.0,Detached Duplex,Ikoyi,Lagos,1400000000.0
3.0,3.0,4.0,5.0,Detached Duplex,Ikeja,Lagos,130000000.0
3.0,3.0,4.0,6.0,Terraced Bungalow,Mowe Town,Ogun,11500000.0
5.0,5.0,7.0,6.0,Detached Duplex,Lekki,Lagos,180000000.0
6.0,6.0,7.0,6.0,Detached Duplex,Lekki,Lagos,320000000.0
5.0,6.0,6.0,8.0,Detached Duplex,Katampe,Abuja,250000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Ajah,Lagos,200000000.0
5.0,5.0,5.0,4.0,Terraced Duplexes,Victoria Island (VI),Lagos,120000000.0
5.0,5.0,6.0,3.0,Detached Duplex,Lekki,Lagos,110000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,90000000.0
4.0,5.0,5.0,1.0,Detached Bungalow,Port Harcourt,Rivers,27000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Ikoyi,Lagos,550000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,200000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,250000000.0
4.0,4.0,5.0,8.0,Terraced Duplexes,Gwarinpa,Abuja,280000000.0
4.0,4.0,5.0,1.0,Semi Detached Duplex,Katampe,Abuja,1500000000.0
6.0,6.0,7.0,6.0,Detached Duplex,Port Harcourt,Rivers,80000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,75000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,130000000.0
4.0,4.0,5.0,5.0,Detached Duplex,Ajah,Lagos,75000000.0
4.0,4.0,4.0,4.0,Semi Detached Duplex,Galadimawa,Abuja,55000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Ikeja,Lagos,130000000.0
5.0,5.0,7.0,7.0,Detached Duplex,Ikeja,Lagos,230000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Ikoyi,Lagos,400000000.0
2.0,5.0,2.0,4.0,Block of Flats,Ikeja,Lagos,90000000.0
5.0,5.0,6.0,6.0,Detached Duplex,Ikeja,Lagos,45000000.0
4.0,5.0,5.0,6.0,Terraced Duplexes,Life Camp,Abuja,60000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,160000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,105000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Ikoyi,Lagos,1500000000.0
2.0,2.0,3.0,3.0,Semi Detached Bungalow,Ibeju Lekki,Lagos,12000000.0
3.0,3.0,4.0,4.0,Detached Bungalow,Ojodu,Lagos,25000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,180000000.0
8.0,1.0,1.0,1.0,Block of Flats,Ajah,Lagos,65000000.0
4.0,4.0,5.0,4.0,Detached Bungalow,Lugbe District,Abuja,22000000.0
5.0,6.0,6.0,4.0,Detached Duplex,Lekki,Lagos,95000000.0
3.0,3.0,4.0,4.0,Block of Flats,Ajah,Lagos,32900000.0
4.0,5.0,5.0,4.0,Detached Duplex,Isheri North,Lagos,60000000.0
3.0,5.0,5.0,4.0,Block of Flats,Lekki,Lagos,360000000.0
3.0,4.0,4.0,3.0,Terraced Bungalow,Gbagada,Lagos,60000000.0
4.0,5.0,4.0,4.0,Detached Duplex,Maryland,Lagos,90000000.0
3.0,3.0,4.0,7.0,Terraced Duplexes,Arepo,Ogun,35000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,85000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,200000000.0
4.0,4.0,5.0,3.0,Semi Detached Duplex,Lekki,Lagos,60000000.0
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,85000000.0
4.0,4.0,5.0,2.0,Semi Detached Duplex,Lekki,Lagos,58000000.0
9.0,9.0,1.0,1.0,Detached Duplex,Isolo,Lagos,70000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,110000000.0
3.0,4.0,4.0,4.0,Detached Bungalow,Lokogoma District,Abuja,32000000.0
4.0,5.0,5.0,5.0,Semi Detached Duplex,Ikoyi,Lagos,500000000.0
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,95000000.0
4.0,4.0,5.0,5.0,Semi Detached Duplex,Gwarinpa,Abuja,150000000.0
4.0,5.0,6.0,3.0,Semi Detached Duplex,Lekki,Lagos,70000000.0
5.0,6.0,7.0,1.0,Detached Duplex,Karsana,Abuja,125000000.0
5.0,5.0,6.0,3.0,Detached Duplex,Lekki,Lagos,80000000.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Apo,Abuja,40000000.0
4.0,4.0,5.0,1.0,Detached Duplex,Lekki,Lagos,150000000.0
5.0,6.0,7.0,3.0,Detached Duplex,Lekki,Lagos,55000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Isheri North,Lagos,75000000.0
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,120000000.0
4.0,4.0,5.0,2.0,Terraced Duplexes,Jabi,Abuja,47600000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,65000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,110000000.0
4.0,5.0,5.0,3.0,Semi Detached Duplex,Lekki,Lagos,85000000.0
4.0,5.0,5.0,4.0,Detached Bungalow,Magboro,Ogun,17000000.0
5.0,7.0,6.0,6.0,Detached Duplex,Lekki,Lagos,120000000.0
4.0,4.0,5.0,3.0,Terraced Duplexes,Ajah,Lagos,40000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Isolo,Lagos,80000000.0
5.0,5.0,5.0,5.0,Detached Duplex,Lekki,Lagos,125000000.0
3.0,3.0,4.0,2.0,Block of Flats,Ajah,Lagos,18000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,135000000.0
5.0,5.0,6.0,8.0,Detached Duplex,Kaura,Abuja,150000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,90000000.0
4.0,5.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,150000000.0
5.0,6.0,6.0,7.0,Detached Duplex,Lokogoma District,Abuja,190000000.0
2.0,2.0,3.0,3.0,Block of Flats,Lekki,Lagos,35000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,300000000.0
3.0,4.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,40000000.0
5.0,5.0,5.0,4.0,Detached Bungalow,Surulere,Lagos,90000000.0
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,75000000.0
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,130000000.0
5.0,5.0,6.0,3.0,Detached Duplex,Lekki,Lagos,150000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Ikoyi,Lagos,750000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Ogudu,Lagos,150000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Ajah,Lagos,65000000.0
3.0,3.0,4.0,4.0,Detached Bungalow,Isheri North,Ogun,4000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,70000000.0
5.0,5.0,6.0,4.0,Semi Detached Duplex,Katampe,Abuja,150000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,105000000.0
6.0,6.0,7.0,5.0,Detached Duplex,Ikeja,Lagos,250000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,130000000.0
4.0,4.0,5.0,3.0,Semi Detached Duplex,Lekki,Lagos,140000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Ikoyi,Lagos,800000000.0
4.0,4.0,5.0,5.0,Detached Duplex,Ajah,Lagos,45000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,170000000.0
